시군구코드,처분일자,교부번호,업종명,업태명,업소명,소재지도로명,소재지지번,지도점검일자,행정처분상태,처분명,법적근거,위반일자,위반내용,처분내용,처분기간,영업장면적(㎡),운영형태
3040000,19940829,19740039004,일반음식점,한식,풍차집,,서울특별시 광진구 광장동  산 189번지 30호  ,19940829,처분확정,(),,19940829,(),(),,35.96,
3040000,19950511,19740039004,일반음식점,한식,풍차집,,서울특별시 광진구 광장동  산 189번지 30호  ,19950511,처분확정,(),,19950511,(),(),15,35.96,
3040000,19981105,19740039004,일반음식점,한식,풍차집,,서울특별시 광진구 광장동  산 189번지 30호  ,19981105,처분확정,(),,19981105,(),(),30,35.96,
3040000,19940514,19750039002,일반음식점,한식,함부르크,,서울특별시 광진구 화양동  산 212번지 0호  ,19940514,처분확정,(),,19940514,(),(),0,128.72,
3040000,19940829,19760039011,일반음식점,한식,버드나무집,,서울특별시 광진구 광장동  산 319번지 1호  ,19940829,처분확정,(),,19940829,(),(),0,628.10,
3040000,19990825,19760039011,일반음식점,한식,버드나무집,,서울특별시 광진구 광장동  산 319번지 1호  ,19990721,처분확정,()시정명령,,19990721,()조리장종사자 위생복미착용,()시정명령,0,628.10,
3040000,19990825,19760039011,일반음식점,한식,버드나무집,,서울특별시 광진구 광장동  산 319번지 1호  ,19990721,처분확정,()과태료50만원,,19990721,()건강진단미필(2/13),()과태료50만원,0,628.10,
3040000,20000112,19760039011,일반음식점,한식,버드나무집,,서울특별시 광진구 광장동  산 319번지 1호  ,19991112,처분확정,()과징금1410만원.영업정지1월갈음,,19991112,()도박장소제공,()과징금1410만원.영업정지1월갈음,30,628.10,
3040000,20120726,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20120615,처분확정,시정명령,"식품위생법 제36조, 제37조",20120615,영업장외 영업(영업장 외부에 냉장고 등 설치 및 식품보관),시정명령,,35.47,
3040000,20160622,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20150728,처분확정,영업정지 8일 및 영업정지 7일 갈음 과징금 700만원 부과,"법 제71조, 법 제72조 및 법 제75조",20150728,조리식품(냉면육수)에서 대장균이 검출됨(2015.07.28.),영업정지 8일 및 영업정지 7일 갈음 과징금 700만원 부과,0,35.47,
3040000,20170810,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20170705,처분확정,시정명령,"법 제71조, 법 제74조 및 법 제75조",20170705,영업장 무단 확장(조리시설 설치 사용),시정명령,,35.47,
3040000,20180214,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20171103,처분확정,영업정지 4일(2018.2.15~2.18) 및 영업정지3일 갈음 과징금 318만원 부과,"법 제71조, 법 제74조 및 법 제75조",20171103,영업장 무단 확장(영업장외 장소에 조리시설 설치),영업정지 4일(2018.2.15~2.18) 및 영업정지3일 갈음 과징금 318만원 부과,7,35.47,
3040000,20190814,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20190716,처분확정,시정명령,"법 제71조, 법 제74조 및 법 제75조",20190716,"영업장 외 영업(면적변경신고 미이행)
- 조리장 뒷편 외부에 냉장고 등 조리시설 설치",시정명령,,35.47,
3040000,20230524,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20230420,처분확정,과태료부과,법 제101조제2항제10호 및 영 제67조,20230420,2023.4.20. 16:50경 식재료를 보관하고 있는 냉장고에서 녹물이 떨어지고 있고 그 아래 만두 등 식재료가 위생적으로 보관되고 있지 않음을 현장에서 적발함. 면 삶는 기계쪽 천장과 환기시설쪽에 찌든 먼지와 거미줄이 발견됨.,과태료부과,,35.47,
3040000,20230524,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20230420,처분확정,과태료부과,"법 제71조, 법 제74조 및 법 제75조",20230420,2023.4.20. 16:50경 보건위생과 식품위생감시원 현장점검 결과 서북면옥(대표자: 이경미)는 조리장 내부에 설치류 또는 위생해충 등이 들어오지 못하게 해야하지만 조리장 후문 개망에 따른 방충(서) 시설 미설치로 시설기준 위반으로 현장 적발됨.,과태료부과,,35.47,
3040000,20230524,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20230420,처분확정,조리장 후문 개방에 따라 조리장 내부에 설치류 또는 위생해충 등이 들어오지 못하게 방충(서)시설개수명령,법 제101조제2항제10호 및 영 제67조,20230420,2023.4.20. 16:50경 식재료를 보관하고 있는 냉장고에서 녹물이 떨어지고 있고 그 아래 만두 등 식재료가 위생적으로 보관되고 있지 않음을 현장에서 적발함. 면 삶는 기계쪽 천장과 환기시설쪽에 찌든 먼지와 거미줄이 발견됨.,조리장 후문 개방에 따라 조리장 내부에 설치류 또는 위생해충 등이 들어오지 못하게 방충(서)시설개수명령,,35.47,
3040000,20230524,19760039010,일반음식점,한식,서북면옥,"서울특별시 광진구 자양로 199-1, (구의동)",서울특별시 광진구 구의동  80번지 47호  ,20230420,처분확정,조리장 후문 개방에 따라 조리장 내부에 설치류 또는 위생해충 등이 들어오지 못하게 방충(서)시설개수명령,"법 제71조, 법 제74조 및 법 제75조",20230420,2023.4.20. 16:50경 보건위생과 식품위생감시원 현장점검 결과 서북면옥(대표자: 이경미)는 조리장 내부에 설치류 또는 위생해충 등이 들어오지 못하게 해야하지만 조리장 후문 개망에 따른 방충(서) 시설 미설치로 시설기준 위반으로 현장 적발됨.,조리장 후문 개방에 따라 조리장 내부에 설치류 또는 위생해충 등이 들어오지 못하게 방충(서)시설개수명령,,35.47,
3040000,19930111,19760039012,일반음식점,경양식,응접실,,서울특별시 광진구 화양동  산 119번지 5호  ,19930111,처분확정,(),,19930111,(),(),7,22.60,
3040000,19940912,19760039012,일반음식점,경양식,응접실,,서울특별시 광진구 화양동  산 119번지 5호  ,19940912,처분확정,(),,19940912,(),(),15,22.60,
3040000,19950104,19760039012,일반음식점,경양식,응접실,,서울특별시 광진구 화양동  산 119번지 5호  ,19950104,처분확정,(),,19950104,(),(),30,22.60,
3040000,19951109,19760039012,일반음식점,경양식,응접실,,서울특별시 광진구 화양동  산 119번지 5호  ,19951109,처분확정,(),,19951109,(),(),60,22.60,
3040000,19960726,19760039012,일반음식점,경양식,응접실,,서울특별시 광진구 화양동  산 119번지 5호  ,19960726,처분확정,(),,19960726,(),(),,22.60,
3040000,19931218,19760039009,일반음식점,분식,가람성,,서울특별시 광진구 화양동  산 495번지 26호  ,19931218,처분확정,(),,19931218,(),(),0,62.56,
3040000,20110706,19760039009,일반음식점,분식,가람성,,서울특별시 광진구 화양동  495번지 26호  ,20110531,처분확정,과태료부과20만원,식품위생법 제3조제2항,20110531,"식품 가공,조리에 사용하는 기계,기구를 청결하게 관리하지 않음",과태료부과20만원,,62.56,
3040000,20110706,19760039009,일반음식점,분식,가람성,,서울특별시 광진구 화양동  495번지 26호  ,20110531,처분확정,과태료부과20만원,식품위생법 제3조제1항,20110531,식품의 비위생적 보관 및 조리실 위생관리 부적정,과태료부과20만원,,62.56,
3040000,20110706,19760039009,일반음식점,분식,가람성,,서울특별시 광진구 화양동  495번지 26호  ,20110531,처분확정,과태료부과30만원,식품위생법 제3조제2항,20110531,"식품 가공,조리에 사용하는 기계,기구를 청결하게 관리하지 않음",과태료부과30만원,,62.56,
3040000,20110706,19760039009,일반음식점,분식,가람성,,서울특별시 광진구 화양동  495번지 26호  ,20110531,처분확정,과태료부과30만원,식품위생법 제3조제1항,20110531,식품의 비위생적 보관 및 조리실 위생관리 부적정,과태료부과30만원,,62.56,
3040000,20210601,19760039009,일반음식점,분식,가람성,"서울특별시 광진구 광나루로24길 22, (화양동)",서울특별시 광진구 화양동  495번지 26호  ,20210429,처분확정,과태료 10만원 부과 (즉시 시정하여 1/2 경감),법 제101조제2항 제1호,20210429,"영업주 건강진단 미실시 (1차, 점검일시: 2021. 4. 29. 14:25경))",과태료 10만원 부과 (즉시 시정하여 1/2 경감),,62.56,
3040000,20010413,19770039014,일반음식점,한식,지성집,,서울특별시 광진구 구의동  산 252번지 35호  ,20010227,처분확정,()과태료70만원,,20010227,()검강진단미필3/3,()과태료70만원,0,86.60,
3040000,20010413,19770039014,일반음식점,한식,지성집,,서울특별시 광진구 구의동  산 252번지 35호  ,20010227,처분확정,()과태료70만원,,20010227,()검강진단미필3/3,()과태료70만원,0,50.49,
3040000,20120403,19770039014,일반음식점,한식,지성집,,서울특별시 광진구 구의동  252번지 35호  ,20120216,처분확정,과태료부과24만원,식품위생법 제40조,20120216,영업주 건강진단 미필,과태료부과24만원,,86.60,
3040000,20120403,19770039014,일반음식점,한식,지성집,,서울특별시 광진구 구의동  252번지 35호  ,20120216,처분확정,과태료부과24만원,식품위생법 제40조,20120216,영업주 건강진단 미필,과태료부과24만원,,50.49,
3040000,20020627,19770039031,일반음식점,한식,능동불고기,,서울특별시 광진구 군자동  478번지 3호  ,20020618,처분확정,시정명령,식품위생법 제7조,20020618,이물질이 혼입된 음식물제공 1차,시정명령,,24.48,
3040000,20140109,19770039018,일반음식점,한식,삼화정,"서울특별시 광진구 광나루로 537, (구의동)",서울특별시 광진구 구의동  66번지 57호  ,20131029,처분확정,영업소폐쇄,"식품위생법 제36조, 제37조, 제75조",20131029,식품접객업소 시설물 전부철거(장기폐문) 후 폐업신고 미이행,영업소폐쇄,,24.18,
3040000,19950204,19770039016,일반음식점,한식,은하수식당,,서울특별시 광진구 화양동  산 19번지 1호  ,19950204,처분확정,(),,19950204,(),(),30,29.09,
3040000,19970416,19770039016,일반음식점,한식,은하수식당,,서울특별시 광진구 화양동  산 19번지 1호  ,19970416,처분확정,(),,19970416,(),(),135,29.09,
3040000,19971002,19770039016,일반음식점,한식,은하수식당,,서울특별시 광진구 화양동  산 19번지 1호  ,19971002,처분확정,(),,19971002,(),(),15,29.09,
3040000,19981103,19770039016,일반음식점,한식,은하수식당,,서울특별시 광진구 화양동  산 19번지 1호  ,19981103,처분확정,(),,19981103,(),(),,29.09,
3040000,20081229,19770039003,일반음식점,한식,대명관,,서울특별시 광진구 중곡동  78번지 3호  ,20081212,처분확정,영업소폐쇄,식품위생법 제58조,20081212,영업장 시설물 전부철거,영업소폐쇄,,69.80,
3040000,19951211,19770039025,일반음식점,분식,정호프,,서울특별시 광진구 구의동  산 68번지 30호  ,19951211,처분확정,(),,19951211,(),(),,19.40,
3040000,20071228,19770039027,일반음식점,분식,신일분식,,서울특별시 광진구 군자동  360번지 18호  ,20071206,처분확정,영업소폐쇄,"식품위생법제21조, 제58조",20071206,영업장 시설물 전부멸실,영업소폐쇄,,,
3040000,19971222,19780039007,일반음식점,한식,화양식당,,서울특별시 광진구 화양동  산 24번지 34호  ,19971222,처분확정,(),,19971222,(),(),,47.82,
3040000,19940603,19780039016,일반음식점,한식,뜨락,,서울특별시 광진구 구의동  산 246번지 14호  ,19940603,처분확정,(),,19940603,(),(),,31.62,
3040000,19940613,19780039016,일반음식점,한식,뜨락,,서울특별시 광진구 구의동  산 246번지 14호  ,19940613,처분확정,(),,19940613,(),(),,31.62,
3040000,19941117,19780039016,일반음식점,한식,뜨락,,서울특별시 광진구 구의동  산 246번지 14호  ,19941117,처분확정,(),,19941117,(),(),30,31.62,
3040000,19961001,19780039016,일반음식점,한식,뜨락,,서울특별시 광진구 구의동  산 246번지 14호  ,19961001,처분확정,(),,19961001,(),(),60,31.62,
3040000,19920212,19780039001,일반음식점,한식,강변식당,,서울특별시 광진구 화양동  산 20번지 0호  ,19920212,처분확정,(),,19920212,(),(),0,34.40,
3040000,20000811,19780039001,일반음식점,한식,강변식당,,서울특별시 광진구 화양동  산 20번지 0호  ,20000623,처분확정,(),,20000623,(),(),0,34.40,
3040000,19960829,19780039017,일반음식점,중국식,옥생관,,서울특별시 광진구 구의동  산 226번지 3호  ,19960829,처분확정,(),,19960829,(),(),,29.38,
3040000,19960829,19780039017,일반음식점,중국식,옥생관,,서울특별시 광진구 구의동  산 226번지 3호  ,19960829,처분확정,(),,19960829,(),(),,29.38,
3040000,19950610,19790039041,일반음식점,한식,희락,,서울특별시 광진구 화양동  산 17번지 10호  ,19950610,처분확정,(),,19950610,(),(),30,18.08,
3040000,19970109,19790039041,일반음식점,한식,희락,,서울특별시 광진구 화양동  산 17번지 10호  ,19970109,처분확정,(),,19970109,(),(),,18.08,
3040000,19970724,19790039035,일반음식점,한식,쪼끼쪼끼,,서울특별시 광진구 중곡동  산 244번지 3호  ,19970724,처분확정,(),,19970724,(),(),68,67.62,
3040000,19980820,19790039035,일반음식점,한식,쪼끼쪼끼,,서울특별시 광진구 중곡동  산 244번지 3호  ,19980820,처분확정,(),,19980820,(),(),30,67.62,
3040000,19940906,19790039071,일반음식점,한식,백만식당,,서울특별시 광진구 화양동  산 119번지 5호  ,19940906,처분확정,(),,19940906,(),(),15,32.40,
3040000,19960304,19790039071,일반음식점,한식,백만식당,,서울특별시 광진구 화양동  산 119번지 5호  ,19960304,처분확정,(),,19960304,(),(),,32.40,
3040000,19970404,19790039071,일반음식점,한식,백만식당,,서울특별시 광진구 화양동  산 119번지 5호  ,19970404,처분확정,(),,19970404,(),(),,32.40,
3040000,19971002,19790039071,일반음식점,한식,백만식당,,서울특별시 광진구 화양동  산 119번지 5호  ,19971002,처분확정,(),,19971002,(),(),15,32.40,
3040000,19971120,19790039071,일반음식점,한식,백만식당,,서울특별시 광진구 화양동  산 119번지 5호  ,19971120,처분확정,(),,19971120,(),(),106,32.40,
3040000,19981019,19790039071,일반음식점,한식,백만식당,,서울특별시 광진구 화양동  산 119번지 5호  ,19981019,처분확정,(),,19981019,(),(),,32.40,
3040000,19960829,19790039005,일반음식점,한식,충주식당,,서울특별시 광진구 구의동  산 230번지 32호  ,19960829,처분확정,(),,19960829,(),(),,84.81,
3040000,19960829,19790039005,일반음식점,한식,충주식당,,서울특별시 광진구 구의동  산 230번지 32호  ,19960829,처분확정,(),,19960829,(),(),,84.81,
3040000,19970820,19790039019,일반음식점,한식,미향,,서울특별시 광진구 구의동  산 252번지 111호  ,19970820,처분확정,(),,19970820,(),(),,26.95,
3040000,20120406,19790039042,일반음식점,한식,할매도가니탕,,서울특별시 광진구 군자동  477번지 19호  ,20120202,처분확정,과태료부과(20만원),식품위생법 제41조,20120202,2011년 기존영업자 위생교육 받지 아니함,과태료부과(20만원),,25.19,
3040000,20110208,19790039065,일반음식점,한식,양지,,서울특별시 광진구 중곡동  649번지 7호  ,20101230,처분확정,영업소폐쇄,"식품위생법 제37조, 제75조",20101230,변경신고없이 영업시설 전부를 철거한 경우 ,영업소폐쇄,,71.28,
3040000,19971002,19790039039,일반음식점,한식,이조식당,,서울특별시 광진구 화양동  산 19번지 2호  ,19971002,처분확정,(),,19971002,(),(),15,26.18,
3040000,19940912,19790039045,일반음식점,한식,청석식당,,서울특별시 광진구 화양동  산 18번지 14호  ,19940912,처분확정,(),,19940912,(),(),15,28.00,
3040000,19950403,19790039045,일반음식점,한식,청석식당,,서울특별시 광진구 화양동  산 18번지 14호  ,19950403,처분확정,(),,19950403,(),(),75,28.00,
3040000,19960401,19790039045,일반음식점,한식,청석식당,,서울특별시 광진구 화양동  산 18번지 14호  ,19960401,처분확정,(),,19960401,(),(),,28.00,
3040000,19971002,19790039045,일반음식점,한식,청석식당,,서울특별시 광진구 화양동  산 18번지 14호  ,19971002,처분확정,(),,19971002,(),(),15,28.00,
3040000,20000811,19790039045,일반음식점,한식,청석식당,,서울특별시 광진구 화양동  산 18번지 14호  ,20000623,처분확정,(),,20000623,(),(),0,28.00,
3040000,19970401,19790039023,일반음식점,한식,맛고향,,서울특별시 광진구 화양동  산 23번지 39호  ,19970401,처분확정,(),,19970401,(),(),15,,
3040000,19971222,19790039023,일반음식점,한식,맛고향,,서울특별시 광진구 화양동  산 23번지 39호  ,19971222,처분확정,(),,19971222,(),(),,,
3040000,20000930,19790039015,일반음식점,한식,별미,,서울특별시 광진구 중곡동  산 124번지 65호  ,20000627,처분확정,(),,20000627,()면허세2회연속체납,(),0,20.44,
3040000,19930224,19790039048,일반음식점,한식,까망생맥주,,서울특별시 광진구 화양동  산 111번지 107호  ,19930224,처분확정,(),,19930224,(),(),300,75.72,
3040000,19930519,19790039048,일반음식점,한식,까망생맥주,,서울특별시 광진구 화양동  산 111번지 107호  ,19930519,처분확정,(),,19930519,(),(),300,75.72,
3040000,19930520,19790039048,일반음식점,한식,까망생맥주,,서울특별시 광진구 화양동  산 111번지 107호  ,19930520,처분확정,(),,19930520,(),(),0,75.72,
3040000,20000811,19790039066,일반음식점,한식,양지,,서울특별시 광진구 중곡동  산 231번지 2호  ,20000623,처분확정,(),,20000623,(),(),0,41.50,
3040000,20000811,19790039046,일반음식점,한식,학촌,,서울특별시 광진구 자양동  산 193번지 9호  ,20000623,처분확정,(),,20000623,(),(),0,67.86,
3040000,20060810,19790039036,일반음식점,호프/통닭,퓨전포차호프,,서울특별시 광진구 중곡동  210번지 1호  ,20060613,처분확정,영업정지,식품위생법 제31조,20060613,청소년주류제공,영업정지,,28.20,
3040000,20150122,19790039034,일반음식점,중국식,동학라이브,"서울특별시 광진구 동일로72길 4, (중곡동)",서울특별시 광진구 중곡동  235번지 11호  ,20140728,처분확정,영업정지,"식품위생법 제44조, 제75조",20140728,"일반음식점 영업자가 음향, 반주시설을 갖추고 손님이 노래를 부르도록 허용(2013.1월경~2014.7.28)",영업정지,,95.00,
3040000,20150122,19790039034,일반음식점,중국식,동학라이브,"서울특별시 광진구 동일로72길 4, (중곡동)",서울특별시 광진구 중곡동  235번지 11호  ,20140728,처분확정,영업정지,"식품위생법 제44조, 제75조",20140728,"일반음식점 영업자가 음향, 반주시설을 갖추고 손님이 노래를 부르도록 허용(2013.1월경~2014.7.28)",영업정지,,42.90,
3040000,20110208,19790039032,일반음식점,한식,홍보성,,서울특별시 광진구 구의동  253번지 3호  ,20101228,처분확정,영업소폐쇄,식품위생법제36조및37조,20101228,시설물 전부 멸실,영업소폐쇄,,99.26,
3040000,20120522,19790039010,일반음식점,중국식,동보성,"서울특별시 광진구 아차산로 499, (광장동)",서울특별시 광진구 광장동  566번지  청굴아파트상가  206호,20120427,처분확정,과태료부과(24만원),식품위생법 제40조,20120427,종업원 건강진단 미필(4명중 1명),과태료부과(24만원),,68.04,
3040000,19971211,19790039047,일반음식점,중국식,외백,,서울특별시 광진구 자양동  산 680번지 2호  ,19971211,처분확정,(),,19971211,(),(),,138.84,
3040000,19971211,19790039047,일반음식점,중국식,외백,,서울특별시 광진구 자양동  산 680번지 2호  ,19971211,처분확정,(),,19971211,(),(),15,138.84,
3040000,20091221,19790039047,일반음식점,중국식,외백,,서울특별시 광진구 자양동  680번지 2호  ,20091125,처분확정,시정명령(즉시),식품위생법제7조4항및71조,20091125,이물혼입,시정명령(즉시),,138.84,
3040000,20120228,19790039047,일반음식점,중국식,외백,,서울특별시 광진구 자양동  680번지 2호  ,20120120,처분확정,시정명령(즉시),식품위생법 제7조,20120120,음식물에 이물혼입(콘크리트 못),시정명령(즉시),,138.84,
3040000,20050927,19790039006,일반음식점,호프/통닭,치킨뱅이,,"서울특별시 광진구 군자동  477번지 19호  ,20",20050904,처분확정,영업정지,"식품위생법 제31조, 제58조",20050904,청소년 주류제공,영업정지,,37.82,
3040000,20050926,19790039006,일반음식점,호프/통닭,치킨뱅이,,서울특별시 광진구 군자동  447번지 19호  1충,20050904,처분확정,영업정지 2월,식품위생법 제31조 제58조,20050904,청소년주류제공,영업정지 2월,61,37.82,
3040000,20060529,19790039007,일반음식점,한식,캣치 돈 앤 돈,,서울특별시 광진구 군자동  211번지 0호  ,20060407,처분확정,영업정지(2006.6.8~8.7),식품위생법 제31조,20060407,청소년 주류 제공,영업정지(2006.6.8~8.7),,72.45,
3040000,19950222,19790039008,일반음식점,경양식,이조,,서울특별시 광진구 화양동  산 18번지 16호  ,19950222,처분확정,(),,19950222,(),(),60,26.29,
3040000,19960401,19790039008,일반음식점,경양식,이조,,서울특별시 광진구 화양동  산 18번지 16호  ,19960401,처분확정,(),,19960401,(),(),,26.29,
3040000,19970127,19790039008,일반음식점,경양식,이조,,서울특별시 광진구 화양동  산 18번지 16호  ,19970127,처분확정,(),,19970127,(),(),90,26.29,
3040000,19971102,19790039008,일반음식점,경양식,이조,,서울특별시 광진구 화양동  산 18번지 16호  ,19971102,처분확정,(),,19971102,(),(),15,26.29,
3040000,20000219,19790039008,일반음식점,경양식,이조,,서울특별시 광진구 화양동  산 18번지 16호  ,19990909,처분확정,()영엄정지2월23일,,19990909,"()풍기문란,호객행위,유흥형태영업",()영엄정지2월23일,83,26.29,
3040000,20010409,19790039008,일반음식점,경양식,이조,,서울특별시 광진구 화양동  산 18번지 16호  ,,처분확정,()영업소폐쇄,,20010409,()시설물멸실,()영업소폐쇄,0,26.29,
3040000,19950104,19790039059,일반음식점,경양식,여왕벌,,서울특별시 광진구 화양동  산 20번지 25호  ,19950104,처분확정,(),,19950104,(),(),7,24.96,
3040000,19950529,19790039059,일반음식점,경양식,여왕벌,,서울특별시 광진구 화양동  산 20번지 25호  ,19950529,처분확정,(),,19950529,(),(),60,24.96,
3040000,19960917,19790039059,일반음식점,경양식,여왕벌,,서울특별시 광진구 화양동  산 20번지 25호  ,19960917,처분확정,(),,19960917,(),(),60,24.96,
3040000,19961212,19790039059,일반음식점,경양식,여왕벌,,서울특별시 광진구 화양동  산 20번지 25호  ,19961212,처분확정,(),,19961212,(),(),,24.96,
3040000,20000811,19790039063,일반음식점,한식,루트2,,서울특별시 광진구 화양동  산 495번지 15호  ,20000623,처분확정,(),,20000623,(),(),0,47.37,
3040000,19940131,19790039040,일반음식점,분식,이가네식당,,서울특별시 광진구 화양동  산 495번지 16호  ,19940131,처분확정,(),,19940131,(),(),0,44.02,
3040000,19950529,19790039017,일반음식점,분식,비어밸리,,서울특별시 광진구 군자동  산 361번지 27호  ,19950529,처분확정,(),,19950529,(),(),,146.70,
3040000,19971007,19790039017,일반음식점,분식,비어밸리,,서울특별시 광진구 군자동  산 361번지 27호  ,19971007,처분확정,(),,19971007,(),(),,146.70,
3040000,20000811,19790039021,일반음식점,분식,미쉘분식,,서울특별시 광진구 화양동  산 495번지 26호  ,20000623,처분확정,(),,20000623,(),(),0,19.20,
3040000,19970404,19800039033,일반음식점,한식,삼우정,,서울특별시 광진구 자양동  산 626번지 4호  ,19970404,처분확정,(),,19970404,(),(),,174.50,
3040000,19980820,19800039033,일반음식점,한식,삼우정,,서울특별시 광진구 자양동  산 626번지 4호  ,19980820,처분확정,(),,19980820,(),(),,174.50,
3040000,20010726,19800039033,일반음식점,한식,삼우정,,서울특별시 광진구 자양동  산 626번지 4호  ,20010622,처분확정,()과징금150만원,,20010622,()음식물이물질혼입,()과징금150만원,0,174.50,
3040000,20000811,19800039045,일반음식점,한식,미화정,,서울특별시 광진구 구의동  산 230번지 19호  ,20000623,처분확정,()영업소폐쇄,,20000623,(),()영업소폐쇄,0,76.26,
3040000,19940613,19800039078,일반음식점,한식,금수산,,서울특별시 광진구 중곡동  산 117번지 33호  ,19940613,처분확정,(),,19940613,(),(),30,75.45,
3040000,19940613,19800039078,일반음식점,한식,금수산,,서울특별시 광진구 중곡동  산 117번지 33호  ,19940613,처분확정,(),,19940613,(),(),30,24.48,
3040000,19960829,19800039017,일반음식점,식육(숯불구이),장군갈비,,서울특별시 광진구 중곡동  산 117번지 11호  ,19960829,처분확정,(),,19960829,(),(),,352.11,
3040000,19990914,19800039017,일반음식점,식육(숯불구이),장군갈비,,서울특별시 광진구 중곡동  산 117번지 11호  ,19990831,처분확정,()시정명령,,19990831,()냉면육수부적합,()시정명령,0,352.11,
3040000,20050107,19800039017,일반음식점,식육(숯불구이),장군갈비,,서울특별시 광진구 중곡동  117번지 11호  ,20041108,처분확정,과태료부과,"식품위생법 제3조,78조",20041108,식품등위생적취급에관한기준 위반,과태료부과,,352.11,
3040000,20060816,19800039017,일반음식점,식육(숯불구이),장군갈비,,서울특별시 광진구 중곡동  117번지 11호  ,20060726,처분확정,과태료부과,식품위샙법 제7조,20060726,냉면육수부적합,과태료부과,,352.11,
3040000,20050107,19800039017,일반음식점,식육(숯불구이),장군갈비,,서울특별시 광진구 중곡동  117번지 11호  ,20041108,처분확정,"과태료 200,000원 부과","식품위생법 제3조, 78조",20041108,식품등의 위생적 취급에 관한 기준 위반,"과태료 200,000원 부과",0,352.11,
3040000,20070515,19800039017,일반음식점,식육(숯불구이),장군갈비,,서울특별시 광진구 중곡동  117번지 11호  ,20070326,처분확정,과태료부과 50만원,식품위생법 제26조,20070326,건강진단미실시,과태료부과 50만원,,352.11,
3040000,20070427,19800039017,일반음식점,식육(숯불구이),장군갈비,,서울특별시 광진구 중곡동  117번지 11호  ,20070326,처분확정,시정명령,식품위생법 제31조,20070326,식육원산지 증명원 미보관,시정명령,,352.11,
3040000,20140716,19800039017,일반음식점,식육(숯불구이),(주)장군갈비,"서울특별시 광진구 용마산로 11, (중곡동)",서울특별시 광진구 중곡동  117번지 11호  ,20140611,처분확정,과태료부과(16만원),식품위생법 제101조,20140611,"식품 조리에 사용되는 기계,기구등을 청결하게 관리하지 않음",과태료부과(16만원),,352.11,
3040000,19950120,19800039066,일반음식점,호프/통닭,나들이식당,,서울특별시 광진구 자양동  산 52번지 65호  ,19950120,처분확정,(),,19950120,(),(),,78.66,
3040000,19960318,19800039066,일반음식점,호프/통닭,나들이식당,,서울특별시 광진구 자양동  산 52번지 65호  ,19960318,처분확정,(),,19960318,(),(),,78.66,
3040000,20001101,19800039072,일반음식점,까페,물안개,,서울특별시 광진구 중곡동  산 55번지 1호  ,20001008,처분확정,()영업정지3월,,20001008,()유흥주점형태영업,()영업정지3월,90,20.14,
3040000,20080128,19800039072,일반음식점,까페,물안개,,서울특별시 광진구 중곡동  55번지 1호  ,20071116,처분확정,영업정지 1월(2008.2.13~2008.3.12),식품위생법제31조,20071116,일반음식점영업자가 유흥접객원을 고용하여 유흥접객행위를 하게 하거나 종업원이 이러한 행위를 조장하거나 묵인하는 행위,영업정지 1월(2008.2.13~2008.3.12),,20.14,
3040000,20000811,19800039090,일반음식점,한식,장수갈비,,서울특별시 광진구 군자동  산 359번지 1호  ,20000623,처분확정,(),,20000623,(),(),0,66.55,
3040000,19970911,19800039019,일반음식점,한식,아리랑,,서울특별시 광진구 광장동  산 143번지 1호  ,19970911,처분확정,(),,19970911,(),(),,91.08,
3040000,20010618,19800039019,일반음식점,한식,아리랑,,서울특별시 광진구 광장동  산 143번지 1호  ,20010403,처분확정,()영업소폐쇄,,20010403,()영업시설물 멸실,()영업소폐쇄,0,91.08,
3040000,20010618,19800039019,일반음식점,한식,아리랑,,서울특별시 광진구 광장동  산 143번지 1호  ,20010403,처분확정,()영업소폐쇄,,20010403,()6개월이상휴업,()영업소폐쇄,0,91.08,
3040000,20000811,19800039075,일반음식점,한식,일미식당,,서울특별시 광진구 중곡동  산 241번지 58호  ,20000623,처분확정,(),,20000623,(),(),0,29.16,
3040000,19931102,19800039095,일반음식점,중국식,회빈루,,서울특별시 광진구 구의동  산 243번지 66호  ,19931102,처분확정,(),,19931102,(),(),0,110.09,
3040000,20021227,19800039067,일반음식점,중국식,천지향,,서울특별시 광진구 자양동  202번지 2호  ,20021205,처분확정,영업소폐쇄,식위법제58조,20021205,"영업시설물 전부 철거

",영업소폐쇄,,29.28,
